property_type,sector,area,areaWithType,bedRoom,bathroom,balcony,facing,agePossession,super_built_up_area,built_up_area,carpet_area,servant room,store room,furnishing_type,area_room_ratio,luxury_category,floor_category,price
0.0,67.0,1775.0,1823.0,3,4,2.0,2.0,3.0,2164.0,2000.0,1775.0,1,0,1,591.6666666666666,0.0,2.0,3.83
0.0,6.0,1500.0,1647.0,3,4,4.0,2.0,3.0,1942.0,1700.0,1500.0,1,0,1,500.0,0.0,2.0,1.7
0.0,79.0,1245.0,1100.0,2,2,3.0,7.0,3.0,1245.0,1130.0,930.0,0,0,1,622.5,2.0,2.0,1.13
0.0,45.0,1578.0,1332.0,2,3,4.0,3.0,3.0,1578.0,1300.0,1110.0,0,0,0,789.0,2.0,2.0,0.87
0.0,20.0,867.0,2275.0,2,2,1.0,1.0,0.0,867.0,737.0,650.0,0,0,0,433.5,1.0,1.0,0.35
0.0,63.0,1850.0,1574.0,3,3,4.0,7.0,0.0,1850.0,1700.0,1550.0,0,0,1,616.6666666666666,2.0,2.0,1.5
0.0,97.0,1735.0,1447.0,3,3,2.0,4.0,0.0,1735.0,1500.0,1400.0,0,0,1,578.3333333333334,2.0,0.0,1.12
0.0,6.0,1852.0,1578.0,3,3,4.0,2.0,1.0,1852.0,1700.0,1450.0,0,0,0,617.3333333333334,0.0,0.0,1.9
0.0,93.0,1928.0,1621.0,3,3,3.0,3.0,0.0,1928.0,1580.0,1391.0,1,0,0,642.6666666666666,2.0,2.0,1.1
0.0,59.0,2605.0,2006.0,3,3,4.0,0.0,0.0,2605.0,2400.0,2200.0,1,0,0,868.3333333333334,0.0,2.0,2.7
0.0,57.0,2070.0,1756.0,3,4,3.0,0.0,3.0,2070.0,2060.0,1760.0,0,0,1,690.0,1.0,2.0,2.55
0.0,10.0,1760.0,1495.0,3,4,4.0,3.0,3.0,1760.0,1186.0,1130.0,1,0,0,586.6666666666666,1.0,0.0,1.28
0.0,7.0,1762.0,1498.0,3,3,4.0,2.0,1.0,1762.0,1500.0,1300.0,0,0,0,587.3333333333334,2.0,2.0,1.1
0.0,109.0,1364.0,1189.0,2,2,2.0,1.0,3.0,1364.0,1300.0,1020.0,0,0,0,682.0,2.0,2.0,0.43
0.0,65.0,2000.0,1709.0,3,3,3.0,0.0,2.0,2000.0,1800.0,1600.0,0,0,1,666.6666666666666,2.0,2.0,1.35
0.0,70.0,921.0,1301.0,2,3,2.0,0.0,3.0,1524.0,1250.0,921.0,1,0,1,460.5,1.0,2.0,2.15
0.0,13.0,1550.0,1472.0,3,3,3.0,0.0,3.0,1745.0,1650.0,1550.0,0,1,1,516.6666666666666,0.0,0.0,1.65
0.0,10.0,940.0,1213.0,2,2,4.0,2.0,1.0,1385.0,1120.0,940.0,0,0,0,470.0,0.0,1.0,0.87
0.0,83.0,1655.0,1394.0,3,3,3.0,4.0,3.0,1655.0,1600.0,1550.0,0,0,0,551.6666666666666,2.0,0.0,1.82
0.0,99.0,2812.0,2062.0,4,4,3.0,1.0,3.0,2812.0,2300.0,2000.0,1,0,0,703.0,1.0,2.0,2.14
0.0,105.0,2215.0,1848.0,4,4,4.0,1.0,3.0,2215.0,2020.0,1670.0,0,0,1,553.75,2.0,2.0,1.76
0.0,105.0,1930.0,1637.0,3,3,4.0,4.0,3.0,1930.0,1929.0,1928.0,1,0,1,643.3333333333334,2.0,2.0,1.3
0.0,99.0,2408.0,1937.0,3,4,3.0,5.0,0.0,2408.0,1450.0,1300.0,1,0,1,802.6666666666666,2.0,2.0,1.77
0.0,99.0,1636.0,1368.0,2,2,3.0,2.0,3.0,1640.0,1475.0,1350.0,0,0,0,818.0,1.0,2.0,1.09
0.0,97.0,1400.0,1487.0,3,2,2.0,6.0,0.0,1755.0,1600.0,1400.0,0,0,1,466.6666666666667,2.0,1.0,1.05
0.0,91.0,2360.0,1917.0,3,4,4.0,0.0,3.0,2366.0,1963.0,1629.0,1,0,0,786.6666666666666,2.0,2.0,2.0
0.0,65.0,1850.0,1713.0,3,4,4.0,4.0,2.0,2000.0,1900.0,1850.0,1,0,1,616.6666666666666,2.0,2.0,1.54
0.0,35.0,1650.0,1516.0,3,3,2.0,0.0,2.0,1777.0,1700.0,1650.0,1,0,0,550.0,0.0,0.0,2.26
0.0,55.0,2086.0,1762.0,3,4,4.0,0.0,0.0,2086.0,1950.0,1750.0,1,0,0,695.3333333333334,1.0,2.0,2.15
0.0,77.0,3410.0,2141.0,4,4,4.0,7.0,3.0,3410.0,3200.0,3100.0,1,1,1,852.5,0.0,1.0,4.75
0.0,75.0,1650.0,1385.0,3,3,3.0,6.0,3.0,1650.0,1600.0,1350.0,1,0,1,550.0,1.0,2.0,2.25
0.0,46.0,1811.0,1541.0,3,3,3.0,5.0,3.0,1811.0,1711.0,1611.0,0,0,1,603.6666666666666,2.0,2.0,1.4
0.0,6.0,1692.0,1414.0,3,3,3.0,6.0,3.0,1692.0,1690.0,1592.0,0,0,1,564.0,1.0,2.0,2.15
0.0,65.0,2400.0,1930.0,4,4,4.0,0.0,3.0,2400.0,2300.0,2200.0,0,0,1,600.0,2.0,2.0,2.09
0.0,65.0,1800.0,1928.0,4,4,4.0,0.0,2.0,2400.0,2000.0,1800.0,0,0,1,450.0,2.0,2.0,1.99
0.0,79.0,1245.0,1100.0,2,2,3.0,7.0,3.0,1245.0,1130.0,930.0,0,0,1,622.5,2.0,1.0,1.08
0.0,65.0,1500.0,1286.0,3,3,4.0,2.0,2.0,1500.0,1450.0,1400.0,0,0,0,500.0,0.0,1.0,1.37
0.0,87.0,1800.0,1712.0,3,3,3.0,2.0,3.0,2000.0,1900.0,1800.0,0,0,0,600.0,0.0,2.0,2.25
0.0,97.0,1900.0,1608.0,3,3,3.0,5.0,3.0,1900.0,1600.0,1240.04,1,0,1,633.3333333333334,0.0,2.0,1.76
0.0,97.0,1647.0,1371.0,2,2,3.0,5.0,3.0,1640.0,1630.0,1620.0,0,0,0,823.5,1.0,2.0,1.19
0.0,12.0,2003.0,1726.0,3,4,3.0,3.0,0.0,2003.0,1771.32,1302.01,0,0,1,667.6666666666666,2.0,2.0,1.65
0.0,12.0,1711.0,1428.0,3,3,2.0,0.0,1.0,1711.0,1480.0,1111.44,0,0,0,570.3333333333334,0.0,0.0,2.5
0.0,65.0,2150.0,1812.0,4,4,3.0,7.0,3.0,2150.0,2000.0,1950.0,1,0,1,537.5,1.0,2.0,2.05
0.0,10.0,1385.0,1212.0,2,2,4.0,5.0,3.0,1385.0,1120.0,1040.0,0,0,0,692.5,1.0,2.0,0.88
0.0,19.0,2217.0,1852.0,3,3,4.0,2.0,3.0,2217.0,1890.0,1680.0,0,0,0,739.0,0.0,2.0,2.45
0.0,83.0,1976.0,1681.0,3,3,4.0,2.0,1.0,1976.0,1950.0,1642.0,1,0,0,658.6666666666666,2.0,2.0,1.64
0.0,99.0,2560.0,1984.0,4,5,4.0,7.0,1.0,2560.0,2017.0,1800.0,1,0,1,640.0,1.0,2.0,1.5
0.0,75.0,1020.0,1051.0,2,2,2.0,2.0,3.0,1020.0,1010.0,750.0,0,0,1,510.0,0.0,2.0,1.42
0.0,63.0,2200.0,1838.0,3,4,4.0,0.0,0.0,2200.0,1900.0,1700.0,1,0,1,733.3333333333334,2.0,2.0,1.75
0.0,76.0,2200.0,1839.0,3,4,3.0,0.0,3.0,2200.0,2000.0,1800.0,1,0,1,733.3333333333334,2.0,2.0,3.45
0.0,80.0,2000.0,1929.0,4,5,4.0,2.0,3.0,2400.0,2200.0,2000.0,1,0,0,500.0,0.0,2.0,1.8
0.0,63.0,2300.0,1878.0,4,3,4.0,3.0,2.0,2300.0,1900.0,1800.0,0,0,1,575.0,1.0,2.0,1.75
0.0,59.0,2605.0,2008.0,3,3,3.0,1.0,0.0,2605.0,2600.0,2100.0,1,0,1,868.3333333333334,0.0,2.0,2.92
0.0,109.0,1965.0,1668.0,3,3,2.0,0.0,3.0,1965.0,1800.0,1600.0,0,0,0,655.0,1.0,2.0,0.72
0.0,113.0,1730.0,1442.0,3,3,4.0,2.0,3.0,1730.0,1600.0,1300.0,0,0,0,576.6666666666666,0.0,2.0,1.07
0.0,76.0,1800.0,1618.0,3,4,2.0,2.0,3.0,1920.0,1850.0,1800.0,1,0,1,600.0,0.0,2.0,1.9
0.0,18.0,2441.0,1956.0,2,3,2.0,5.0,3.0,2441.0,1939.03,1800.0,1,0,0,1220.5,2.0,2.0,2.8
0.0,11.0,602.0,2235.0,2,2,1.0,3.0,3.0,602.0,598.0,546.0,0,0,0,301.0,1.0,2.0,0.36
0.0,59.0,2350.0,2007.0,3,3,4.0,5.0,0.0,2605.0,2491.0,2350.0,1,0,0,783.3333333333334,0.0,2.0,2.65
0.0,76.0,1950.0,1656.0,3,3,2.0,0.0,3.0,1950.0,1720.0,1620.0,1,0,0,650.0,2.0,0.0,3.0
0.0,29.0,1280.0,1206.0,2,2,2.0,2.0,1.0,1380.0,1285.0,1280.0,0,0,0,640.0,1.0,2.0,1.99
0.0,59.0,2491.0,1972.0,3,4,4.0,2.0,0.0,2491.0,2450.0,2250.0,1,0,1,830.3333333333334,0.0,2.0,3.1
0.0,87.0,1139.0,1222.0,2,2,3.0,5.0,3.0,1400.0,1250.0,1139.2,0,1,0,569.5,0.0,2.0,1.52
0.0,19.0,2100.0,2028.0,3,3,4.0,0.0,3.0,2691.0,2460.0,2100.0,1,0,0,700.0,0.0,2.0,3.0
0.0,70.0,2200.0,1935.0,3,3,3.0,5.0,3.0,2403.0,2400.0,2200.0,1,0,1,733.3333333333334,0.0,1.0,2.82
0.0,87.0,1400.0,1221.0,2,2,4.0,4.0,3.0,1400.0,1200.0,1100.0,0,0,0,700.0,2.0,0.0,1.54
0.0,63.0,1800.0,1712.0,3,3,3.0,2.0,0.0,2000.0,1900.0,1800.0,1,0,1,600.0,2.0,2.0,1.55
0.0,79.0,1260.0,1112.0,2,2,2.0,2.0,3.0,1260.0,1250.0,800.0,0,0,1,630.0,1.0,0.0,1.02
0.0,97.0,1900.0,1606.0,3,3,3.0,3.0,3.0,1900.0,1500.0,1240.0,1,0,1,633.3333333333334,0.0,2.0,1.76
0.0,93.0,2262.0,1867.0,3,4,2.0,4.0,0.0,2262.0,1922.0,1634.0,1,0,0,754.0,2.0,2.0,1.4
0.0,59.0,2069.0,1755.0,3,3,3.0,3.0,0.0,2069.0,1900.0,1800.0,0,0,1,689.6666666666666,1.0,2.0,2.35
0.0,6.0,2149.0,1803.0,3,4,4.0,2.0,3.0,2149.0,1900.0,1650.0,1,0,1,716.3333333333334,0.0,0.0,2.0
0.0,85.0,2000.0,1829.0,3,4,4.0,2.0,3.0,2185.0,2140.0,2000.0,1,0,1,666.6666666666666,0.0,0.0,3.21
0.0,56.0,2305.0,1880.0,3,3,4.0,2.0,3.0,2305.0,2000.0,1700.0,1,0,1,768.3333333333334,0.0,2.0,2.7
0.0,65.0,2000.0,1710.0,3,3,4.0,1.0,2.0,2000.0,1800.0,1700.0,1,0,0,666.6666666666666,0.0,2.0,1.55
0.0,77.0,2400.0,2030.0,3,4,3.0,2.0,3.0,2698.0,2490.0,2400.0,1,0,1,800.0,2.0,0.0,3.5
0.0,10.0,1385.0,1215.0,2,2,4.0,2.0,1.0,1385.0,940.0,845.0,0,0,1,692.5,1.0,1.0,1.0
0.0,99.0,2404.0,1939.0,3,4,3.0,2.0,3.0,2408.0,2225.0,2175.0,0,0,0,801.3333333333334,1.0,2.0,1.87
0.0,65.0,3000.0,2094.0,4,4,4.0,7.0,3.0,3000.0,2900.0,2800.0,0,0,1,750.0,2.0,1.0,2.45
0.0,85.0,2185.0,1828.0,3,4,4.0,1.0,1.0,2185.0,1800.0,1600.0,1,0,2,728.3333333333334,0.0,0.0,3.3
0.0,76.0,2410.0,1946.0,4,4,4.0,2.0,3.0,2410.0,2210.0,2040.0,1,0,1,602.5,0.0,1.0,3.4
0.0,85.0,2145.0,1800.0,3,3,4.0,2.0,3.0,2145.0,2000.0,1800.0,1,0,1,715.0,0.0,2.0,3.3
0.0,19.0,1579.0,1340.0,3,2,2.0,2.0,3.0,1579.0,1420.0,1220.0,0,0,0,526.3333333333334,1.0,2.0,1.65
0.0,70.0,1365.0,1192.0,2,2,2.0,2.0,3.0,1365.0,1350.0,1300.0,0,0,1,682.5,0.0,1.0,2.12
0.0,46.0,900.0,1208.0,2,2,3.0,5.0,3.0,1380.0,1310.0,900.0,0,0,0,450.0,0.0,2.0,0.8
0.0,94.0,1360.0,1179.0,2,2,2.0,5.0,3.0,1360.0,1150.0,894.0,0,0,1,680.0,0.0,0.0,0.95
0.0,35.0,1000.0,1076.0,2,2,4.0,4.0,0.0,1150.0,1050.0,1000.0,0,0,1,500.0,0.0,0.0,1.24
0.0,29.0,3090.0,2101.0,3,4,3.0,7.0,3.0,3090.0,2500.0,2250.0,1,0,2,1030.0,2.0,2.0,4.78
0.0,65.0,2450.0,1959.0,3,2,3.0,4.0,3.0,2450.0,2250.0,2150.0,0,0,1,816.6666666666666,2.0,2.0,2.11
0.0,75.0,1975.0,1673.0,4,4,3.0,3.0,3.0,1975.0,1750.0,1650.0,1,0,1,493.75,2.0,2.0,2.75
0.0,13.0,1750.0,1477.0,3,3,4.0,2.0,3.0,1750.0,1466.0,1350.0,0,1,0,583.3333333333334,2.0,2.0,1.4
0.0,46.0,2191.0,1833.0,4,3,4.0,7.0,3.0,2191.0,2091.0,1991.0,0,0,1,547.75,2.0,2.0,1.65
0.0,6.0,735.0,1092.0,2,2,3.0,0.0,3.0,1215.0,1009.0,734.8,0,1,0,367.5,2.0,1.0,1.3
0.0,29.0,1860.0,1585.0,3,3,3.0,2.0,3.0,1860.0,1600.0,1400.0,0,0,2,620.0,1.0,2.0,2.55
0.0,67.0,2164.0,1822.0,3,4,1.0,7.0,0.0,2164.0,1700.0,1600.0,1,0,1,721.3333333333334,0.0,0.0,3.8
0.0,79.0,1950.0,1658.0,3,3,4.0,4.0,3.0,1950.0,1845.0,1530.0,0,0,1,650.0,2.0,0.0,1.78
0.0,76.0,2125.0,1842.0,3,4,3.0,1.0,3.0,2200.0,2150.0,2125.0,1,0,0,708.3333333333334,2.0,2.0,3.5
0.0,64.0,1500.0,1573.0,3,3,2.0,4.0,0.0,1850.0,1700.0,1500.0,0,0,1,500.0,1.0,2.0,1.44
0.0,10.0,1385.0,1215.0,2,2,4.0,0.0,3.0,1385.0,940.0,845.0,0,0,0,692.5,0.0,1.0,0.92
0.0,70.0,2403.0,1935.0,3,3,3.0,2.0,3.0,2403.0,2400.0,2200.0,1,0,1,801.0,0.0,2.0,3.0
0.0,13.0,1745.0,1470.0,3,3,3.0,7.0,0.0,1745.0,1550.0,1250.0,0,0,0,581.6666666666666,1.0,0.0,1.7
0.0,99.0,2812.0,2064.0,4,4,4.0,2.0,3.0,2812.0,2500.0,2250.0,1,0,1,703.0,1.0,2.0,2.05
0.0,77.0,2047.0,1749.0,3,3,3.0,2.0,3.0,2047.0,1900.0,1700.0,0,0,1,682.3333333333334,0.0,1.0,2.65
0.0,75.0,3243.0,2124.0,3,4,3.0,2.0,3.0,3243.0,2803.0,2388.0,1,0,0,1081.0,1.0,2.0,5.5
0.0,94.0,735.0,2265.0,2,2,3.0,4.0,3.0,735.0,700.0,635.0,0,0,0,367.5,2.0,2.0,0.5
0.0,97.0,3750.0,2152.0,5,7,4.0,7.0,3.0,3750.0,3200.0,2444.94,1,0,1,750.0,0.0,0.0,3.15
0.0,76.0,2201.0,1844.0,3,3,2.0,4.0,3.0,2201.0,2200.0,1800.0,0,0,0,733.6666666666666,2.0,2.0,3.5
0.0,61.0,1900.0,1609.0,3,3,4.0,7.0,3.0,1900.0,1800.0,1700.0,0,0,1,633.3333333333334,2.0,2.0,1.45
0.0,10.0,1403.0,1898.0,4,6,4.0,3.0,3.0,2355.0,1535.0,1403.0,1,0,0,350.75,0.0,2.0,1.4
0.0,90.0,1239.0,1097.0,2,2,1.0,4.0,0.0,1239.0,1115.0,947.0,0,1,0,619.5,2.0,2.0,0.62
0.0,90.0,1854.0,1584.0,3,4,3.0,3.0,0.0,1854.0,1668.0,1501.0,1,0,0,618.0,2.0,2.0,0.88
0.0,19.0,1276.0,1128.0,2,2,2.0,2.0,3.0,1276.0,1199.0,1099.0,0,0,0,638.0,1.0,2.0,1.32
0.0,65.0,1300.0,1140.0,3,2,2.0,7.0,2.0,1300.0,1275.0,1250.0,0,0,0,433.3333333333333,0.0,1.0,1.35
0.0,85.0,2905.0,2080.0,4,5,4.0,2.0,3.0,2905.0,2800.0,2500.0,1,0,1,726.25,0.0,2.0,4.0
0.0,94.0,2660.0,2017.0,3,4,4.0,7.0,3.0,2660.0,2300.0,2100.0,1,1,1,886.6666666666666,2.0,2.0,2.25
0.0,94.0,2103.0,1782.0,3,3,4.0,0.0,3.0,2103.0,1617.0,1257.0,1,0,2,701.0,1.0,0.0,2.3
0.0,77.0,3192.0,2118.0,4,4,4.0,1.0,3.0,3192.0,3160.0,3000.0,1,0,1,798.0,1.0,1.0,4.5
0.0,87.0,1650.0,1743.0,3,3,2.0,4.0,3.0,2038.0,1938.0,1650.0,1,0,1,550.0,0.0,2.0,2.25
0.0,27.0,465.0,2187.0,1,1,1.0,1.0,0.0,465.0,450.0,425.0,0,0,1,465.0,1.0,2.0,0.4
0.0,6.0,1600.0,1804.0,3,4,4.0,0.0,3.0,2149.0,2000.0,1600.0,1,0,0,533.3333333333334,2.0,0.0,2.22
0.0,10.0,2355.0,1898.0,4,5,4.0,6.0,3.0,2355.0,1535.0,1403.0,1,0,0,588.75,1.0,0.0,1.32
0.0,12.0,5201.0,2201.0,3,4,4.0,0.0,3.0,5200.0,4600.0,4000.0,0,0,0,1733.6666666666667,1.0,0.0,2.15
0.0,19.0,2000.0,2027.0,3,4,4.0,2.0,1.0,2691.0,2200.0,2000.0,1,0,0,666.6666666666666,0.0,0.0,3.35
0.0,7.0,1695.0,1417.0,3,3,4.0,2.0,3.0,1695.0,1300.0,1200.0,0,0,0,565.0,1.0,2.0,1.32
0.0,12.0,2003.0,1723.0,3,4,4.0,4.0,3.0,2003.0,1500.29,1140.98,1,0,1,667.6666666666666,2.0,2.0,1.6
0.0,99.0,950.0,1069.0,2,2,2.0,2.0,3.0,1115.0,1050.0,950.0,0,0,0,475.0,0.0,2.0,0.55
0.0,100.0,1930.0,1635.0,3,3,1.0,2.0,3.0,1930.0,1900.0,1350.0,0,0,1,643.3333333333334,0.0,0.0,1.55
0.0,111.0,1550.0,1317.0,2,2,3.0,0.0,3.0,1550.0,1390.0,1240.0,0,0,0,775.0,1.0,1.0,1.05
0.0,97.0,1900.0,1608.0,3,3,3.0,7.0,3.0,1900.0,1600.0,1240.04,1,0,1,633.3333333333334,0.0,2.0,1.73
0.0,85.0,2625.0,2011.0,4,4,4.0,1.0,0.0,2625.0,2600.0,2550.0,1,0,1,656.25,0.0,2.0,3.2
0.0,105.0,1930.0,1632.0,3,3,4.0,5.0,3.0,1930.0,1700.0,1500.0,1,0,0,643.3333333333334,2.0,0.0,1.25
0.0,46.0,1380.0,1207.0,2,2,3.0,2.0,3.0,1380.0,1300.0,1200.0,0,0,0,690.0,2.0,1.0,0.8
0.0,91.0,1503.0,1291.0,2,2,2.0,3.0,3.0,1503.0,1300.0,1200.0,0,0,0,751.5,1.0,2.0,1.0
0.0,39.0,2368.0,1918.0,3,5,4.0,1.0,2.0,2368.0,2367.0,2000.0,1,0,1,789.3333333333334,2.0,0.0,3.55
0.0,52.0,2575.0,1988.0,4,4,3.0,1.0,2.0,2575.0,2570.0,2560.0,1,0,0,643.75,2.0,2.0,5.25
0.0,99.0,1671.0,1406.0,2,2,3.0,7.0,3.0,1671.0,1670.0,1660.0,0,0,0,835.5,1.0,0.0,1.19
0.0,84.0,700.0,2258.0,2,2,1.0,2.0,0.0,700.0,639.0,540.89,0,0,0,350.0,2.0,2.0,0.59
0.0,63.0,1607.0,1686.0,3,4,4.0,1.0,0.0,1983.0,1785.0,1607.0,1,0,2,535.6666666666666,0.0,2.0,4.85
0.0,105.0,1310.0,1139.0,2,2,3.0,3.0,3.0,1300.0,1225.0,1075.0,0,0,1,655.0,1.0,0.0,0.65
0.0,83.0,1976.0,1679.0,3,3,4.0,2.0,1.0,1976.0,1900.0,1560.0,1,0,0,658.6666666666666,2.0,2.0,1.68
0.0,62.0,2895.0,2078.0,3,4,4.0,2.0,3.0,2895.0,2500.0,2200.0,1,0,1,965.0,0.0,2.0,4.8
0.0,83.0,1976.0,1677.0,3,3,3.0,4.0,3.0,1976.0,1600.0,1400.0,1,0,0,658.6666666666666,1.0,2.0,1.55
0.0,76.0,998.0,1087.0,2,2,2.0,1.0,3.0,1200.0,1188.0,998.0,0,0,1,499.0,2.0,2.0,1.51
0.0,12.0,734.0,1131.0,2,3,3.0,0.0,3.0,1283.0,978.23,734.43,0,0,0,367.0,2.0,2.0,0.98
0.0,105.0,1816.0,1552.0,3,3,4.0,5.0,3.0,1818.0,1817.0,1816.0,1,0,0,605.3333333333334,0.0,0.0,1.29
0.0,99.0,1322.0,1148.0,2,2,2.0,6.0,3.0,1312.0,1075.0,975.0,0,0,0,661.0,1.0,2.0,0.69
0.0,97.0,1050.0,1056.0,2,2,2.0,4.0,3.0,1050.0,990.0,950.0,0,0,1,525.0,0.0,1.0,0.6
0.0,99.0,2812.0,2066.0,4,4,3.0,1.0,3.0,2812.0,2600.0,2400.0,1,0,0,703.0,1.0,2.0,2.17
0.0,105.0,1818.0,1551.0,3,3,4.0,4.0,3.0,1818.0,1700.0,1400.0,0,0,0,606.0,2.0,2.0,1.3
0.0,46.0,1800.0,1531.0,3,3,3.0,3.0,3.0,1800.0,1700.0,1600.0,0,0,0,600.0,2.0,2.0,1.1
0.0,12.0,1833.0,1565.0,3,3,2.0,2.0,3.0,1833.0,1500.0,1350.0,1,0,0,611.0,2.0,1.0,0.85
0.0,10.0,1130.0,1495.0,3,4,4.0,5.0,3.0,1760.0,1186.0,1130.0,1,0,0,376.6666666666667,0.0,2.0,1.25
0.0,76.0,2200.0,1841.0,3,3,3.0,2.0,0.0,2200.0,2125.0,2000.0,1,1,1,733.3333333333334,2.0,2.0,3.5
0.0,85.0,4400.0,2182.0,4,4,4.0,2.0,1.0,4400.0,4000.0,3500.0,1,1,1,1100.0,0.0,1.0,5.0
0.0,46.0,1811.0,1541.0,3,3,3.0,5.0,3.0,1811.0,1711.0,1611.0,0,0,0,603.6666666666666,2.0,2.0,1.45
0.0,97.0,1980.0,1684.0,3,3,2.0,1.0,0.0,1980.0,1700.0,1400.0,1,0,0,660.0,2.0,0.0,1.25
0.0,10.0,1173.0,1605.0,3,4,3.0,0.0,3.0,1900.0,1305.0,1173.0,1,0,0,391.0,0.0,0.0,1.25
0.0,59.0,2093.0,1771.0,3,3,3.0,2.0,0.0,2093.0,2000.0,1850.0,0,1,1,697.6666666666666,2.0,2.0,2.35
0.0,77.0,2527.0,1975.0,3,3,3.0,0.0,3.0,2527.0,2200.0,2100.0,1,0,1,842.3333333333334,1.0,2.0,2.99
0.0,16.0,3400.0,2140.0,4,5,3.0,6.0,3.0,3400.0,3000.0,2800.0,1,0,0,850.0,0.0,2.0,3.4
0.0,70.0,2800.0,2054.0,4,4,3.0,1.0,3.0,2800.0,2650.0,2350.0,1,0,1,700.0,1.0,0.0,3.75
0.0,36.0,950.0,2289.0,2,2,2.0,2.0,2.0,950.0,900.0,744.0,0,0,0,475.0,2.0,1.0,0.55
0.0,108.0,1812.0,1536.0,3,4,2.0,2.0,3.0,1805.0,1350.0,1100.0,0,0,1,604.0,2.0,0.0,1.25
0.0,99.0,1647.0,1374.0,3,4,3.0,7.0,3.0,1645.0,1390.0,1275.0,1,0,1,549.0,1.0,2.0,0.8
0.0,84.0,500.0,2198.0,1,1,2.0,2.0,3.0,500.0,425.0,366.48,0,0,1,500.0,1.0,1.0,0.37
0.0,59.0,1794.0,1526.0,3,3,4.0,1.0,0.0,1794.0,1790.0,1450.0,0,0,1,598.0,0.0,0.0,1.88
0.0,8.0,1446.0,1252.0,2,2,4.0,0.0,3.0,1446.0,1269.0,777.0,0,0,0,723.0,2.0,2.0,0.85
0.0,99.0,2120.0,1788.0,3,4,2.0,1.0,3.0,2120.0,1900.0,1800.0,1,0,1,706.6666666666666,0.0,2.0,1.25
0.0,97.0,1245.0,1101.0,2,2,2.0,0.0,3.0,1245.0,1150.0,1020.0,0,0,1,622.5,2.0,0.0,0.75
0.0,29.0,1860.0,1585.0,3,3,3.0,2.0,3.0,1860.0,1600.0,1400.0,0,0,1,620.0,2.0,2.0,2.55
